tic_id,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,tess_mag,e_Tmag,TESSflag,SPFlag,stellar_Teff,e_Teff,stellar_logg,e_logg,MH,e_MH,stellar_rad,e_rad,stellar_mass,e_mass,rho,e_rho,lum_class,lum,e_lum,stellar_dist_pc,e_d,ebv,e_ebv,numcont,tic_contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
201248411,20190415,65,8464-01200-1,176-000022,00004490-5449498,,J000044.64-544950.4,4923860051276772608,25161390,,STAR,tmgaia2,0.187122325020553,-54.8305149134368,tmgaia2,-202.815,0.0306065,-71.5175,0.0287189,gaia2,16.156,0.0209251,gaia2,317.941215221996,-60.7959803304288,330.684503248271,-48.6550173166631,12.099,0.024,11.0,0.03,,,,,,,,,,,8.922,0.019,8.4,0.031,8.29,0.025,AAA-112-111-000-0-0,,8.121,0.023,8.177,0.019,8.095,0.019,8.123,0.205,10.5895,0.000446,9.9005,0.006,gbprp,gaia2,4486.0,126.432,4.51652,0.102202,,,0.764401,0.0628191,0.7,0.0867846,1.56723,0.474143,DWARF,0.213193789,0.01106289,61.7856,0.0805,0.0,0.0,54,0.021385042,,,0.00412592245,0.0,0.0,,0.0647652,0.108804,0.051208,0.0744302,0.46517,0.483116,0.107276,0.0971279,0.00854948,0.0135763,0.0804,0.0806,bj2018,158.132,94.7316,dered0,11.2349,0.001263,9.84863,0.001014,1,,hipvmag,apassdr9,,0.534648087658679,0.445383840570153,0.1856062907588,-54.8308228454463,0.0155912634115883,0.0146464844354192,1,0,507488392
38846515,20190415,,8884-00719-1,130-004345,04355033-6401373,,J043550.34-640137.4,4675352109658261376,29814627,,STAR,tmgaia2,68.9597092399964,-64.0270368810381,tmgaia2,10.8454,0.0354002,-0.49937,0.0519677,gaia2,2.71534,0.020395,gaia2,275.107124300275,-38.8526337075915,6.32110961010616,-80.8978403729629,11.066,0.114,10.798,0.009,,,,,,,,,,,9.928,0.027,9.715,0.022,9.669,0.024,AAA-222-111-000-0-0,,9.618,0.023,9.637,0.02,9.599,0.03,9.31,0.449,10.6151,0.000295,10.3157,0.006,rered,gaia2,6733.0,131.587,4.09825,0.0922916,,,1.77457,0.0795,1.44,0.243534,0.257683,0.0618424,DWARF,5.8306,0.2928215,364.411,2.729,0.0236859,0.00988313,87,0.06877991,,,0.0029050787,0.00704616,0.0127201,schlegel,0.211758,0.275309,0.078,0.081,0.0569499,0.0667349,0.0936834,0.0908998,0.317666,0.267977,2.709,2.749,bj2018,138.36,124.813,dered,10.8401,0.00077,10.2708,0.000525,1,,tycho2v3,tycho2b3,,0.647365243116614,0.805787904456122,68.959815863573,-64.0270390311425,0.018023243172421,0.0215625628663626,1,0,526035652
263003176,20190415,3911,9490-00786-1,032-000318,00500988-8344382,,J005010.71-834437.6,4617759514501503616,35297215,,STAR,tmgaia2,12.5412697875038,-83.7438982840503,tmgaia2,139.424,0.0555852,30.4758,0.0421286,gaia2,17.3368,0.0282919,gaia2,302.973453241894,-33.3842514983946,285.888916855613,-67.136152260105,8.459,0.025,7.94,0.03,,,,,,,,,,,6.949,0.027,6.673,0.031,6.605,0.027,AAA-111-111-000-0-0,,6.553,0.069,6.548,0.022,6.575,0.015,6.511,0.048,7.80375,0.00027,7.4371,0.006,gbprp,spect,6295.7,109.514,4.41613,0.0798893,,,1.13742,0.0451659,1.23,0.18151,0.835877,0.180267,DWARF,1.83110273,0.06249955,57.5846,0.0945,0.0,0.0,119,0.008120243,,,0.008298222,0.0,0.0,,0.142787,0.220234,0.030698,0.0596337,0.153529,0.207006,0.0718645,0.0879141,0.0562526,0.0687465,0.0943,0.0947,bj2018,107.165,111.863,spect,8.09551,0.001845,7.40093,0.002303,1,,hipvmag,tycho2b3,,1.15746734440773,0.653354157349347,12.5467784844433,-83.7437670974862,0.0317775779907905,0.0217118649771182,1,0,511288261
183120439,20190415,,,075-001046,01070679-7511559,,J010706.84-751156.1,4684513614202233728,34559399,,STAR,tmgaia2,16.778347033536,-75.1988779700851,tmgaia2,20.2246,0.0498883,-15.607,0.0484809,gaia2,2.42328,0.0250281,gaia2,301.588048384478,-41.888446446101,307.659998445043,-66.4014237824119,13.057,0.016,12.355,0.046,,,,,,,,,,,11.181,0.024,10.896,0.022,10.815,0.024,AAA-222-111-000-0-0,,10.796,0.023,10.842,0.02,10.75,0.077,9.109,,12.2379,0.000188,11.788,0.006,rered,gaia2,5817.0,126.705,4.23364,0.0741927,,,1.29661,0.0621181,1.05,0.12634,0.481684,0.0994434,DWARF,1.73423827,0.06991275,407.84,4.1945,0.0390525,0.009861245,271,0.0203428213,,,0.000727981271,0.00929499,0.0104275,schlegel,0.105289,0.147391,0.0611779,0.0630583,0.0788417,0.120045,0.0692826,0.0791027,0.0909043,0.0489212,4.152,4.237,bj2018,156.432,96.9776,dered,12.5957,0.001613,11.737,0.000762,1,,ucac4,apassdr9,,0.976282127236307,0.751754213630154,16.7786878952731,-75.1989451671407,0.0240641137240224,0.0212452051081749,1,0,513757080
278683844,20190415,31609,8543-00273-1,160-008199,06365711-5800548,,J063657.18-580057.1,5484357574075622784,27307389,,STAR,tmgaia2,99.2380026664762,-58.015267921449,tmgaia2,51.4969,0.0416628,-205.6,0.0494154,gaia2,14.9819,0.0224369,gaia2,267.377116800013,-24.6161885678355,120.863121561622,-80.4584028314103,10.912,0.043,10.07,0.03,,,,,,,,,,,8.539,0.024,8.125,0.034,8.032,0.02,AAA-111-111-000-0-0,,7.972,0.024,8.045,0.02,7.982,0.018,7.94,0.148,9.82091,0.000399,9.2789,0.006,gbprp,gaia2,5130.0,124.759,4.5453,0.0838474,,,0.819657,0.048995,0.86,0.102503,1.56172,0.376676,DWARF,0.4192068,0.0106725348,66.6187,0.1003,0.0,0.0,108,0.00210125,,,0.0168074369,0.0,0.0,,0.092063,0.112943,0.0467156,0.0512744,0.336137,0.417215,0.0826665,0.0850284,0.00884697,0.0124981,0.1002,0.1004,bj2018,119.358,130.161,dered0,10.2883,0.001624,9.23595,0.001978,1,,hipvmag,apassdr9,,0.738648945656771,0.766311968850862,99.2384212535656,-58.0161531443449,0.018967760991205,0.0239152973302619,1,0,567690818
348770361,20190415,,9374-00142-1,039-001379,03064465-8218591,,J030644.73-821858.9,4618875523099627648,35308358,,STAR,tmgaia2,46.6860730786226,-82.3163910567697,tmgaia2,14.9,2.9,4.7,2.8,tycho2,,,,297.815948214803,-33.4178644765609,286.73961227474,-71.4311012695456,13.165,0.453,12.492,0.031,,,,,,,,,,,10.837,0.022,10.56,0.024,10.517,0.023,AAA-222-111-000-0-0,,10.481,0.023,10.504,0.021,10.381,0.045,9.694,,11.9378,0.000422,11.4964,0.006,gbprp,splin,5388.0,,,,,,0.9849,,,,,,DWARF,,,333.651,,,,98,0.00301132957,,,0.00153971987,,,,,,,,,,,,,,,,,,,dered,12.2782,0.00121,11.4359,0.000588,0,,tycho2v3,tycho2b3,,59.7223495363924,43.406476595675,46.6865528953141,-82.3163708209246,0.838415404493806,0.749806942405455,1,-1,520617207
25155310,20190415,,9153-00833-1,104-003699,04132972-6913365,,J041329.86-691335.9,4666498154837086208,32010766,,STAR,tmgaia2,63.3739396231274,-69.226822697583,tmgaia2,63.1342,0.0446038,53.4329,0.0391922,gaia2,4.58952,0.0197281,gaia2,282.359136621221,-38.8334472391523,332.989996042383,-79.7228266375511,11.829,0.161,10.994,0.012,,,,,,,,,,,9.962,0.021,9.659,0.023,9.598,0.021,AAA-222-111-000-0-0,,9.566,0.023,9.608,0.02,9.565,0.035,8.667,,11.0665,0.000306,10.6103,0.006,rered,spect,5675.54,116.592,4.25432,0.0768179,0.20683,0.0458093,1.24175,0.0610804,1.01,0.123355,0.527499,0.111993,DWARF,1.44141793,0.05405165,216.526,0.932,0.0363693,0.0105255246,135,0.0260740723,,,0.00417261664,0.0120602,0.00899085,schlegel,0.12568,0.12103,0.057708,0.0644528,0.108331,0.115654,0.0741428,0.079493,0.0495874,0.0585159,0.928,0.936,bj2018,109.756,123.428,spect,11.4333,0.001152,10.5619,0.00072,1,,tycho2v3,tycho2b3,,0.840412155052251,0.607827316738338,63.374706049247,-69.2265926409616,0.0249194439417113,0.0205715832282742,1,0,524444111
231663901,20190415,,,171-208118,21145687-5552184,,J211456.88-555218.5,6462994429708755072,29655529,,STAR,tmgaia2,318.736915161395,-55.8717944482812,tmgaia2,12.6409,0.0443802,-16.0111,0.0413277,gaia2,2.63604,0.0310759,gaia2,340.697786476389,-42.0737909015092,302.236289522646,-37.7554028753823,13.642,0.011,13.043,0.069,,,,,,,,,,,11.753,0.023,11.465,0.025,11.401,0.026,AAA-222-111-000-0-0,,11.351,0.023,11.372,0.021,10.941,0.092,9.243,,12.8519,0.000258,12.4069,0.006,rered,gaia2,5824.0,135.304,4.55972,0.0757679,,,0.890774,0.0438467,1.05,0.129454,1.48555,0.316251,DWARF,0.8224618,0.034676,375.31,4.411,0.0333598,0.0103371,90,0.0844493359,,,0.0005656118,0.0109111,0.0097631,schlegel,0.138727,0.120182,0.0390146,0.0486789,0.287484,0.345018,0.0745254,0.0770105,0.0270124,0.0423396,4.36,4.462,bj2018,168.807,101.801,dered,13.1995,0.001278,12.3505,0.000648,1,,ucac4,apassdr9,,0.778921855309125,0.640920518058228,318.73701216956,-55.8718633850005,0.0215140685608863,0.0209094911847357,1,0,1712924307
336732616,20190415,,6926-00454-1,328-202354,20494978-2425436,,J204949.78-242543.4,6805886373600546176,12375697,,STAR,tmgaia2,312.457438595966,-24.4287610609148,tmgaia2,10.4255,0.070044,15.6199,0.0510156,gaia2,2.40421,0.0454792,gaia2,21.2968606974153,-36.0718820310395,308.207997713277,-6.44425872753474,12.45,0.357,12.433,0.034,,,,,,,,,,,10.98,0.021,10.719,0.024,10.694,0.021,AAA-222-111-000-0-0,,10.66,0.023,10.704,0.021,10.638,0.114,8.679,,11.8914,0.000316,11.5232,0.0081,rered,gaia2,6371.0,127.975,4.33006,0.0885499,,,1.27616,0.0578543,1.27,0.196969,0.611063,0.146003,DWARF,2.41733646,0.1290875,411.211,7.752,0.0446394,0.008033545,112,0.02309434,,,0.000414968876,0.00929557,0.00677152,panstarrs,0.180788,0.213151,0.0618613,0.0538472,0.107101,0.184904,0.0674357,0.109664,0.112636,0.145539,7.608,7.896,bj2018,182.166,73.7836,dered,12.165,0.001219,11.4652,0.000875,1,,tycho2v3,tycho2b3,,1.11149520472084,0.791111902381392,312.457487897168,-24.428693808575,0.038510066942537,0.0241960290598419,1,0,1708792706
394137592,20190415,1419,8846-00638-1,119-000237,00174714-6621323,,J001747.28-662132.1,4707634458245031552,31798987,,STAR,tmgaia2,4.44646778665341,-66.3589066954026,tmgaia2,64.7627,0.0491955,-5.0556,0.0413414,gaia2,12.5386,0.0271885,gaia2,308.215601104458,-50.422704989247,319.966483511193,-58.522943284458,8.474,0.0,7.79,0.03,,,,,,,,,,,6.442,0.02,6.09,0.049,5.988,0.018,AAA-111-111-000-0-0,,6.018,0.096,5.898,0.043,5.988,0.016,5.921,0.049,7.59336,0.000278,7.1062,0.006,gbprp,spect,5479.3,109.815,3.68338,0.0742926,-0.02,0.09,2.33604,0.109628,0.96,0.124471,0.0753058,0.0152438,DWARF,4.431563,0.0955042,79.5702,0.17345,0.0,0.0,51,0.00104705233,,,0.002561487,0.0,0.0,,0.090202,0.158739,0.0852482,0.134008,0.0111571,0.0193305,0.0534279,0.0951573,0.127336,0.0636724,0.1731,0.1738,bj2018,121.651,97.98,spect,8.00756,0.001647,7.07138,0.002886,1,,hipvmag,apassdr9,,0.911394662348216,0.641136276775416,4.44716313608674,-66.3589284641194,0.0242952906670943,0.0210171979234335,1,0,508427278
425934411,20190415,,,136-000283,00182539-6250523,,J001825.40-625052.3,4901321849613348736,,,STAR,tmgaia2,4.605801871948,-62.8478975046551,tmgaia2,6.11002,0.068073,5.17968,0.0593685,gaia2,3.09455,0.0432409,gaia2,309.311145645171,-53.8695434189504,324.847374632222,-56.1965105742988,18.254,0.176,16.641,1.133,,,,,,,,,,,13.356,0.025,12.731,0.028,12.546,0.026,AAA-222-111-000-0-0,,12.423,0.023,12.3,0.022,11.928,0.288,9.16,,15.7967,0.00075,14.7109,0.00749067,cdwrf,cdwrf,3630.0,157.0,4.6444,0.0119701,,,0.608076,0.0190377,0.594628,0.0208477,2.64467,0.155943,DWARF,0.057841152,0.0136976792,320.237,4.469,0.0123938,4.115745e-05,68,0.011888071,,,0.000224532923,4.12782e-05,4.10367e-05,schlegel,,,,,,,,,,,4.407,4.531,bj2018,,,cdwrf,16.9207,0.004979,14.7418,0.002114,1,,ucac4,bpbj,cooldwarfs_v8,1.23695490152606,0.920754404965768,4.60585951802271,-62.8478752032667,0.0341754887280633,0.0316071103678116,1,0,508437154
389525208,20190415,,7964-00988-1,258-197584,20530275-3835415,,J205302.75-383541.6,6774883616031582208,19577846,,STAR,tmgaia2,313.261481401366,-38.594876249717,tmgaia2,-5.02304,0.0691933,-10.868,0.0591894,gaia2,2.45564,0.0493711,gaia2,3.85618511228225,-39.5284974760159,304.811842929137,-20.238669801292,11.126,0.078,10.493,0.005,,,,,,,,,,,9.539,0.026,9.264,0.024,9.193,0.021,AAA-222-111-000-0-0,,9.148,0.023,9.191,0.02,9.153,0.035,8.852,0.446,10.4693,0.000326,10.0704,0.006,rered,gaia2,6149.0,133.402,3.68593,0.0838917,,,2.57134,0.125276,1.17,0.165402,0.0688186,0.0156058,DWARF,8.515944,0.5038495,402.734,8.073,0.0392612,0.01023853,110,0.0611918,,,0.000458845345,0.00689896,0.0135781,schlegel,0.121259,0.209544,0.121071,0.129481,0.0139275,0.0172841,0.0814352,0.0863481,0.43183,0.575869,7.914,8.232,bj2018,133.069,133.734,dered,10.7821,0.000882,10.0238,0.000756,1,,tycho2v3,tycho2b3,,1.13686261876218,0.917870979692184,313.26145373039,-38.5949230424983,0.0344412444829991,0.0282643189657731,1,0,1709571184
220518305,20190415,,8862-01459-1,129-002365,02455214-6419146,,J024552.20-641914.4,4720986721294105216,29774852,,STAR,tmgaia2,41.467302069935,-64.3207070487896,tmgaia2,29.8203,0.0418006,4.63164,0.0459205,gaia2,4.24219,0.0242706,gaia2,284.665618922454,-48.5494254514728,343.656740824325,-70.2215322158463,11.384,0.114,10.721,0.008,,,,,,,,,,,9.788,0.026,9.559,0.027,9.45,0.024,AAA-222-111-000-0-0,,9.392,0.023,9.427,0.02,9.353,0.026,9.337,0.381,10.6926,0.000312,10.294,0.006,rered,spect,6241.6,138.407,4.30897,0.088144,0.19,0.12,1.27627,0.0643718,1.21,0.177327,0.582041,0.1395,DWARF,2.22723579,0.1007692,234.138,1.3405,0.0200941,0.0100211147,58,0.041001007,,,0.00222704047,0.00885633,0.0111859,schlegel,0.164163,0.190492,0.0654668,0.0632769,0.124049,0.154952,0.0839536,0.0923345,0.0919714,0.109567,1.333,1.348,bj2018,117.269,159.545,spect,11.0062,0.000879,10.249,0.00073,1,,tycho2v3,tycho2b3,,0.765697514087469,0.712141964433978,41.4675983613331,-64.3206871073053,0.0233292016987748,0.0230834912398969,1,0,519606419
166739520,20190415,,8055-00876-1,199-002145,02270610-5017042,,J022706.17-501704.0,4746157737910069888,24623354,,STAR,tmgaia2,36.7754071949403,-50.284531189125,tmgaia2,59.958,0.0383035,24.7429,0.0360075,gaia2,6.30176,0.0252184,gaia2,271.160828660743,-60.5295441641322,5.02407116229692,-59.0836649702023,10.743,0.067,10.139,0.005,,,,,,,,,,,9.143,0.022,8.86,0.024,8.78,0.021,AAA-222-111-000-0-0,,8.749,0.022,8.791,0.019,8.761,0.027,8.772,0.356,10.0269,0.000301,9.6411,0.006,rered,spect,5984.9,118.341,4.26826,0.0737399,-0.36,0.09,1.27527,0.0584674,1.1,0.135624,0.53038,0.107413,DWARF,1.87986219,0.0758652,157.963,0.634,0.0189111,0.010338285,31,0.0002767702,,,0.00260242843,0.0110375,0.00963907,schlegel,0.103049,0.168199,0.0575734,0.0593613,0.0925958,0.12223,0.0724769,0.0750029,0.0577644,0.093966,0.632,0.636,bj2018,77.659,159.024,spect,10.3292,0.000978,9.59675,0.000553,1,,tycho2v3,tycho2b3,,0.656148543846618,0.558473707928598,36.7758112049451,-50.2844246578937,0.0200785619325812,0.0199783366038017,1,0,518571132
309257814,20190415,,8928-02254-1,134-013654,08170468-6312485,,J081704.61-631248.6,5277301568721502848,,,STAR,tmgaia2,124.269557113783,-63.2134863916585,tmgaia2,-13.5108,0.0452636,19.48,0.0373162,gaia2,3.8722,0.0220953,gaia2,277.172804805856,-15.108007908677,183.021333415327,-75.2786524192773,13.061,0.463,12.145,0.036,,,,,,,,,,,10.745,0.026,10.334,0.025,10.187,0.021,AAA-222-111-000-0-0,,9.891,0.023,9.893,0.019,9.759,0.032,8.793,0.245,12.2451,0.000781,11.6626,0.0061,rered,gaia2,5196.0,128.932,4.29407,0.0868948,,,1.10723,0.0651181,0.88,0.109325,0.648283,0.160496,DWARF,0.805100262,0.02696285,256.345,1.463,0.0803679,0.01046741,331,5.88466644,,,0.0009316436,0.0120959,0.00883892,schlegel,0.0894289,0.129221,0.051592,0.0786442,0.179023,0.141968,0.101357,0.0724325,0.0222733,0.0316524,1.455,1.471,bj2018,159.777,98.0863,dered,12.7381,0.002573,11.6075,0.002441,1,,tycho2v3,tycho2b3,,0.824047579327755,0.578756743929869,124.269428035229,-63.2134025194945,0.0209663805081396,0.0202863541104417,1,0,633835885
231702397,20190415,,,156-214844,22114728-5856422,,J221147.48-585644.6,6411096106487783296,29684102,,STAR,tmgaia2,332.947082555841,-58.9450697244304,tmgaia2,138.138,0.0892065,-235.81,0.0758235,gaia2,16.0698,0.0555096,gaia2,332.558568011494,-47.968574894624,309.565382662264,-43.8407227095147,17.061,0.054,15.526,0.026,,,,,,,,,,,11.531,0.024,11.02,0.022,10.771,0.021,AAA-222-111-000-0-0,,10.64,0.022,10.455,0.021,10.259,0.068,9.185,,14.3357,0.000442,13.084,0.00732643,cdwrf,cdwrf,3356.0,157.0,4.88974,0.00177315,,,0.334125,0.0100409,0.315858,0.0202514,8.46769,0.21984,DWARF,0.0127585251,0.00317175151,62.118,0.2158,0.0,0.0,69,0.008770765,,,0.00178776786,0.0,0.0,,,,,,,,,,,,0.2151,0.2165,bj2018,,,cdwrf,15.7971,0.002184,13.1523,0.00132,1,,cdwrf,apassdr9,cooldwarfs_v8,1.58866380607221,1.17598994249211,332.948235506759,-58.9460850225868,0.0367280023852205,0.0413072331986342,1,0,1719162286
280830734,20190415,,9148-01153-1,097-002661,02581323-7045393,,J025813.31-704538.9,4645797134023714688,33539020,,STAR,tmgaia2,44.5551506440609,-70.7609514713989,tmgaia2,33.4987,0.0478355,38.3244,0.0454044,gaia2,4.71476,0.0247178,gaia2,289.273508321175,-42.8466639033113,325.15641784137,-73.3758063212695,10.471,0.064,9.978,0.004,,,,,,,,,,,8.951,0.021,8.707,0.061,8.708,0.023,AAA-112-111-000-0-0,,8.605,0.022,8.631,0.02,8.612,0.022,9.014,0.335,9.81655,0.000434,9.4668,0.006,rered,spect,6340.3,205.253,4.09776,0.113251,-0.46,0.19,1.66089,0.114533,1.26,0.204058,0.275009,0.0867712,DWARF,4.016205,0.188897,210.812,1.107,0.0175048,0.0100648347,61,0.0032053024,,,0.00282181986,0.00923127,0.0108984,schlegel,0.204082,0.204034,0.11452,0.114545,0.0718354,0.101707,0.147562,0.0789407,0.194321,0.183473,1.101,1.113,bj2018,196.143,214.364,spect,10.0856,0.001303,9.42245,0.001745,1,,tycho2v3,tycho2b3,,0.909714992803273,0.70414809371274,44.5555883559096,-70.7607864640867,0.0242692134830401,0.0231270090596656,1,0,520200773
183532609,20190415,,7522-00505-1,275-215468,23593607-3501530,,J235936.16-350153.1,2312679845530628096,19671522,,STAR,tmgaia2,359.900296605672,-35.0313676342491,tmgaia2,109.747,0.0601081,7.6142,0.0601857,gaia2,11.0873,0.0445525,gaia2,354.25228248587,-76.3950374699126,344.333949440163,-31.741704160301,10.519,0.043,9.789,0.003,,,,,,,,,,,8.501,0.027,8.218,0.049,8.086,0.023,AAA-111-111-0dd-0-0,,7.908,0.021,7.921,0.018,7.965,0.019,7.898,0.17,9.61249,0.000415,9.1468,0.006,gbprp,spect,5589.0,144.391,4.43663,0.0845952,0.24,0.1,0.996641,0.0580502,0.99,0.124742,1.00004,0.237114,DWARF,0.873189867,0.0217027,89.9606,0.3633,0.0,0.0,41,0.03600202,,,0.003550998,0.0,0.0,,0.0893932,0.16009,0.0634965,0.052604,0.17991,0.294317,0.0731925,0.095998,0.0262067,0.0171987,0.3618,0.3648,bj2018,114.96,173.821,spect,9.99676,0.001704,9.10507,0.001927,1,,tycho2v3,tycho2b3,,0.977573655768021,0.933278424153082,359.900873669589,-35.0313348522536,0.034257213550143,0.02732400210325,1,0,1726154921
211438925,20190415,,6413-00439-1,331-000391,00203853-2356086,,J002038.53-235608.7,2359978293136820864,10103453,,STAR,tmgaia2,5.16056866728252,-23.9357106342975,tmgaia2,-1.4,1.9,-18.3,1.9,tycho2,,,,55.9157861417766,-82.3567306813308,354.605841018456,-23.8870521220401,11.203,0.104,10.675,0.007,,,,,,,,,,,9.701,0.021,9.417,0.021,9.39,0.024,AAA-222-111-000-0-0,,9.328,0.022,9.364,0.019,9.324,0.033,8.336,,10.6503,0.000727,10.248,0.0062,gbprp,spec7,5775.7,,,,0.04,0.1,1.5037,,,,,,DWARF,,,211.877,,,,30,8.410957e-05,,,0.000950434536,,,,,,,,,,,,,,,,,,,spect,10.9646,0.003944,10.2004,0.00119,0,,tycho2v3,tycho2b3,,30.1198875082167,29.4634215124712,5.16056207234873,-23.9357894259649,0.961539999520837,0.889217195935788,1,0,508626870
403287048,20190415,,9117-00473-1,139-190202,22092587-6220024,,J220925.82-622003.4,6405784017920070400,31761525,,STAR,tmgaia2,332.357804276385,-62.3339811211885,tmgaia2,-34.716,0.0355254,-109.526,0.0473336,gaia2,2.62514,0.0315124,gaia2,328.608728791142,-45.895400500114,306.794086190172,-46.6268764854606,12.472,0.219,11.948,0.015,,,,,,,,,,,10.771,0.023,10.534,0.024,10.505,0.023,AAA-222-111-000-0-0,,10.441,0.023,10.474,0.02,10.383,0.1,8.734,,11.718,0.000338,11.3569,0.006,rered,gaia2,6343.0,135.697,4.34409,0.0860272,,,1.25076,0.0565176,1.26,0.191402,0.643941,0.149162,DWARF,2.28151512,0.109817,376.849,4.5095,0.0271035,0.01034431,73,0.190392584,,,0.000715897942,0.00688392,0.0138047,schlegel,0.136276,0.246529,0.0737141,0.0393211,0.136471,0.161853,0.0916232,0.0804312,0.085236,0.134398,4.456,4.563,bj2018,135.65,135.745,dered,11.9811,0.001198,11.296,0.000822,1,,tycho2v3,tycho2b3,,0.643833922145986,0.734130841548198,332.357482358998,-62.334452691842,0.0197590680210651,0.0259855679103859,1,0,1718953759
270341214,20190415,10389,9357-01044-1,048-001292,02134999-8034581,,J021350.08-803457.8,4631997507182253184,35211106,,STAR,tmgaia2,33.4582517019987,-80.5827943411777,tmgaia2,22.8491,0.0566262,19.4589,0.0504473,gaia2,6.54915,0.0275066,gaia2,298.857559280746,-35.8842981415019,293.790060318874,-70.2202873866163,9.764,0.04,9.32,0.03,,,,,,,,,,,8.454,0.024,8.231,0.04,8.242,0.034,AAA-111-111-000-0-0,,8.177,0.023,8.202,0.02,8.17,0.02,7.971,0.169,9.19331,0.000287,8.8784,0.006,rered,gaia2,6680.0,125.378,4.25346,0.0893489,,,1.46863,0.0610553,1.41,0.233008,0.445123,0.104405,DWARF,3.86925,0.18916,152.023,0.6405,0.0352318,0.0103217447,95,0.00558017,,,0.003854365,0.00870999,0.0119335,schlegel,0.183083,0.282932,0.0508874,0.0712231,0.114876,0.0939341,0.0935708,0.0851271,0.174165,0.204155,0.638,0.643,bj2018,99.204,151.552,dered,9.43495,0.000965,8.83595,0.001741,1,,hipvmag,tycho2b3,,1.15103985159014,0.782330291724836,33.4588529532926,-80.5827105603112,0.0284271747354488,0.0249245718387484,1,0,517999509
265612438,20190415,,,171-209708,22124193-5558435,,J221241.92-555843.6,6508060731270968064,29684542,,STAR,tmgaia2,333.174760675206,-55.9787819278461,tmgaia2,-5.81579,0.0652146,-4.91671,0.0625997,gaia2,2.25316,0.0448779,gaia2,336.357344230783,-49.5647326418811,311.65181925448,-41.3001839122083,13.056,0.013,12.342,0.046,,,,,,,,,,,11.041,0.027,10.709,0.023,10.61,0.023,AAA-222-111-000-0-0,,10.563,0.024,10.64,0.021,10.665,0.103,9.004,,12.1646,0.000166,11.6789,0.006,rered,gaia2,5507.0,123.772,4.02478,0.0779643,,,1.585,0.0827639,0.97,0.117664,0.243605,0.0528872,DWARF,2.081673,0.1039534,438.421,8.695,0.0177112,0.01005018,64,0.004004282,,,0.0003825717,0.0117645,0.00833586,schlegel,0.0908103,0.144517,0.0786759,0.0868518,0.0569977,0.0487767,0.0835148,0.0724137,0.0959218,0.111985,8.526,8.864,bj2018,129.73,117.814,dered,12.5596,0.001189,11.6274,0.000698,1,,ucac4,apassdr9,,1.14503294925194,0.970698862879768,333.174715920581,-55.9788030970224,0.0268085402546316,0.0279859994363757,1,0,1719415196
267263253,20190415,,9346-00239-1,069-000340,00291894-7618146,,J002918.93-761814.5,4684205720883329920,34550885,,STAR,tmgaia2,7.32896964490478,-76.3040620158817,tmgaia2,-2.97004,0.0365749,6.96121,0.0313952,gaia2,5.05109,0.0198125,gaia2,304.658006820888,-40.7499616406565,303.208049225141,-64.6098117598987,10.047,0.047,9.595,0.003,,,,,,,,,,,8.825,0.026,8.651,0.051,8.595,0.019,AAA-112-111-000-0-0,,8.552,0.023,8.575,0.021,8.536,0.023,8.261,0.192,9.52025,0.000318,9.2205,0.006,rered,gaia2,6792.0,132.398,4.20107,0.0841566,,,1.58737,0.0647537,1.46,0.249445,0.365023,0.0804211,DWARF,4.831035,0.233956,196.852,0.774,0.0373718,0.00979531,89,0.00661615469,,,0.00257606059,0.0119705,0.00762012,schlegel,0.211383,0.287507,0.0762196,0.0532879,0.0565782,0.104264,0.071321,0.0969923,0.222807,0.245105,0.771,0.777,bj2018,137.111,127.684,dered,9.7518,0.001806,9.1805,0.001272,1,,tycho2v3,tycho2b3,,0.72117872774234,0.486936411370375,7.32891563590061,-76.3040320440109,0.019418169389064,0.0173952333384502,1,0,509291247
